"GEO_ID","NAME","B19001E_001E","B19001E_001M","B19001E_002E","B19001E_002M","B19001E_003E","B19001E_003M","B19001E_004E","B19001E_004M","B19001E_005E","B19001E_005M","B19001E_006E","B19001E_006M","B19001E_007E","B19001E_007M","B19001E_008E","B19001E_008M","B19001E_009E","B19001E_009M","B19001E_010E","B19001E_010M","B19001E_011E","B19001E_011M","B19001E_012E","B19001E_012M","B19001E_013E","B19001E_013M","B19001E_014E","B19001E_014M","B19001E_015E","B19001E_015M","B19001E_016E","B19001E_016M","B19001E_017E","B19001E_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"0500000US27103","Nicollet County, Minnesota","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US27105","Nobles County, Minnesota","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US27107","Norman County, Minnesota","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US27109","Olmsted County, Minnesota","116","120","40","44","0","22","0","22","0","22","0","22","0","22","0","22","76","109","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US27111","Otter Tail County, Minnesota","19","27","0","22","0","22","0","22","0","22","0","22","0","22","0","22","15","25","0","22","0","22","0","22","0","22","4","9","0","22","0","22","0","22",
"0500000US27113","Pennington County, Minnesota","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US27115","Pine County, Minnesota","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US27117","Pipestone County, Minnesota","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US27119","Polk County, Minnesota","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US27121","Pope County, Minnesota","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US27123","Ramsey County, Minnesota","54","42","14","22","0","22","0","22","0","22","0","22","20","36","0","22","0","22","0","22","0","22","0","22","9","16","0","22","11","17","0","22","0","22",
"0500000US27125","Red Lake County, Minnesota","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US27127","Redwood County, Minnesota","9","12","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","9","12",
"0500000US27129","Renville County, Minnesota","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US27131","Rice County, Minnesota","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US27133","Rock County, Minnesota","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US27135","Roseau County, Minnesota","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US27137","St. Louis County, Minnesota","9","14","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","9","14",
"0500000US27139","Scott County, Minnesota","6","9","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","6","9",
"0500000US27141","Sherburne County, Minnesota","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US27143","Sibley County, Minnesota","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US27145","Stearns County, Minnesota","32","31","0","22","0","22","0","22","0","22","0","22","8","13","0","22","0","22","0","22","0","22","0","22","0","22","24","28","0","22","0","22","0","22",
"0500000US27147","Steele County, Minnesota","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US27149","Stevens County, Minnesota","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US27151","Swift County, Minnesota","18","14","0","13","7","9","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","11","12","0","13","0","13","0","13","0","13",
"0500000US27153","Todd County, Minnesota","18","24","0","17","0","17","0","17","0","17","0","17","18","24","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US27155","Traverse County, Minnesota","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9","0","9",
"0500000US27157","Wabasha County, Minnesota","32","55","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","32","55","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US27159","Wadena County, Minnesota","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US27161","Waseca County, Minnesota","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US27163","Washington County, Minnesota","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US27165","Watonwan County, Minnesota","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US27167","Wilkin County, Minnesota","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US27169","Winona County, Minnesota","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US27171","Wright County, Minnesota","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US27173","Yellow Medicine County, Minnesota","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US28001","Adams County, Mississippi","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US28003","Alcorn County, Mississippi","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US28005","Amite County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28007","Attala County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28009","Benton County, Mississippi","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US28011","Bolivar County, Mississippi","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US28013","Calhoun County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28015","Carroll County, Mississippi","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US28017","Chickasaw County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28019","Choctaw County, Mississippi","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US28021","Claiborne County, Mississippi","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US28023","Clarke County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28025","Clay County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28027","Coahoma County, Mississippi","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US28029","Copiah County, Mississippi","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US28031","Covington County, Mississippi","51","83","0","22","0","22","0","22","0","22","0","22","0","22","51","83","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28033","DeSoto County, Mississippi","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33",
"0500000US28035","Forrest County, Mississippi","141","201","0","33","0","33","141","201","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33",
"0500000US28037","Franklin County, Mississippi","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US28039","George County, Mississippi","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US28041","Greene County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28043","Grenada County, Mississippi","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US28045","Hancock County, Mississippi","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US28047","Harrison County, Mississippi","14","20","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","14","20",
"0500000US28049","Hinds County, Mississippi","15","23","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","15","23","0","33","0","33",
"0500000US28051","Holmes County, Mississippi","4","7","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","4","7","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28053","Humphreys County, Mississippi","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US28055","Issaquena County, Mississippi","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"0500000US28057","Itawamba County, Mississippi","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US28059","Jackson County, Mississippi","23","43","0","33","0","33","0","33","23","43","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33",
"0500000US28061","Jasper County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28063","Jefferson County, Mississippi","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US28065","Jefferson Davis County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28067","Jones County, Mississippi","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33",
"0500000US28069","Kemper County, Mississippi","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US28071","Lafayette County, Mississippi","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33",
"0500000US28073","Lamar County, Mississippi","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33",
"0500000US28075","Lauderdale County, Mississippi","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33",
"0500000US28077","Lawrence County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28079","Leake County, Mississippi","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US28081","Lee County, Mississippi","219","240","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","219","240","0","33","0","33","0","33",
"0500000US28083","Leflore County, Mississippi","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US28085","Lincoln County, Mississippi","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US28087","Lowndes County, Mississippi","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33",
"0500000US28089","Madison County, Mississippi","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33",
"0500000US28091","Marion County, Mississippi","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US28093","Marshall County, Mississippi","17","22","7","14","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","10","18","0","30","0","30","0","30","0","30","0","30",
"0500000US28095","Monroe County, Mississippi","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US28097","Montgomery County, Mississippi","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US28099","Neshoba County, Mississippi","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US28101","Newton County, Mississippi","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US28103","Noxubee County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28105","Oktibbeha County, Mississippi","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33",
"0500000US28107","Panola County, Mississippi","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US28109","Pearl River County, Mississippi","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33",
"0500000US28111","Perry County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28113","Pike County, Mississippi","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US28115","Pontotoc County, Mississippi","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US28117","Prentiss County, Mississippi","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US28119","Quitman County, Mississippi","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US28121","Rankin County, Mississippi","69","95","0","33","0","33","0","33","0","33","0","33","0","33","0","33","69","95","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33",
"0500000US28123","Scott County, Mississippi","27","49","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","27","49","0","26",
"0500000US28125","Sharkey County, Mississippi","1","3","1","3","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"0500000US28127","Simpson County, Mississippi","26","48","26","48","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US28129","Smith County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28131","Stone County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28133","Sunflower County, Mississippi","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US28135","Tallahatchie County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28137","Tate County, Mississippi","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US28139","Tippah County, Mississippi","14","24","0","26","0","26","0","26","0","26","0","26","0","26","14","24","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US28141","Tishomingo County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28143","Tunica County, Mississippi","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US28145","Union County, Mississippi","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US28147","Walthall County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28149","Warren County, Mississippi","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US28151","Washington County, Mississippi","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US28153","Wayne County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28155","Webster County, Mississippi","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US28157","Wilkinson County, Mississippi","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US28159","Winston County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28161","Yalobusha County, Mississippi","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US28163","Yazoo County, Mississippi","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US29001","Adair County, Missouri","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US29003","Andrew County, Missouri","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US29005","Atchison County, Missouri","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US29007","Audrain County, Missouri","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US29009","Barry County, Missouri","27","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","13","23","0","25","0","25","0","25","0","25","14","17",
"0500000US29011","Barton County, Missouri","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US29013","Bates County, Missouri","5","9","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","5","9","0","19","0","19","0","19","0","19",
"0500000US29015","Benton County, Missouri","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US29017","Bollinger County, Missouri","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US29019","Boone County, Missouri","12","16","0","28","7","13","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","5","10","0","28","0","28","0","28",
"0500000US29021","Buchanan County, Missouri","291","175","162","132","0","28","0","28","0","28","29","44","0","28","0","28","82","133","0","28","18","30","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US29023","Butler County, Missouri","15","24","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","15","24","0","25","0","25","0","25","0","25","0","25","0","25",
"0500000US29025","Caldwell County, Missouri","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US29027","Callaway County, Missouri","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25",
"0500000US29029","Camden County, Missouri","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25",
"0500000US29031","Cape Girardeau County, Missouri","76","88","0","28","0","28","0","28","9","18","17","26","0","28","0","28","0","28","0","28","0","28","0","28","0","28","50","79","0","28","0","28","0","28",
"0500000US29033","Carroll County, Missouri","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US29035","Carter County, Missouri","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US29037","Cass County, Missouri","36","24","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","14","23","10","13","12","14","0","28","0","28",
"0500000US29039","Cedar County, Missouri","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US29041","Chariton County, Missouri","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US29043","Christian County, Missouri","75","75","20","32","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","55","67","0","28",
"0500000US29045","Clark County, Missouri","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"0500000US29047","Clay County, Missouri","166","74","9","14","2","12","0","28","0","28","0","28","10","21","14","25","0","28","0","28","64","59","7","13","20","27","27","42","0","28","0","28","13","6",
"0500000US29049","Clinton County, Missouri","13","20","0","22","0","22","0","22","0","22","0","22","0","22","0","22","13","20","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US29051","Cole County, Missouri","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US29053","Cooper County, Missouri","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
