"GEO_ID","NAME","B19001D_001E","B19001D_001M","B19001D_002E","B19001D_002M","B19001D_003E","B19001D_003M","B19001D_004E","B19001D_004M","B19001D_005E","B19001D_005M","B19001D_006E","B19001D_006M","B19001D_007E","B19001D_007M","B19001D_008E","B19001D_008M","B19001D_009E","B19001D_009M","B19001D_010E","B19001D_010M","B19001D_011E","B19001D_011M","B19001D_012E","B19001D_012M","B19001D_013E","B19001D_013M","B19001D_014E","B19001D_014M","B19001D_015E","B19001D_015M","B19001D_016E","B19001D_016M","B19001D_017E","B19001D_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"0500000US05065","Izard County, Arkansas","8","9","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","3","4","5","9","0","20","0","20","0","20",
"0500000US05067","Jackson County, Arkansas","18","25","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","18","25",
"0500000US05069","Jefferson County, Arkansas","96","55","0","30","0","30","3","6","13","20","15","21","12","24","0","30","0","30","18","31","0","30","1","3","1","3","0","30","0","30","13","24","20","32",
"0500000US05071","Johnson County, Arkansas","126","48","0","24","7","13","0","24","0","24","13","22","0","24","61","58","2","5","0","24","19","21","0","24","24","26","0","24","0","24","0","24","0","24",
"0500000US05073","Lafayette County, Arkansas","16","19","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","10","16","6","10","0","18","0","18","0","18","0","18",
"0500000US05075","Lawrence County, Arkansas","1","3","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","1","3","0","20","0","20","0","20","0","20","0","20",
"0500000US05077","Lee County, Arkansas","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US05079","Lincoln County, Arkansas","7","17","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","7","17","0","20","0","20","0","20","0","20",
"0500000US05081","Little River County, Arkansas","2","3","0","20","0","20","0","20","0","20","0","20","2","3","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05083","Logan County, Arkansas","62","35","0","24","1","2","4","6","0","24","0","24","0","24","0","24","0","24","28","38","7","12","9","12","9","10","4","6","0","24","0","24","0","24",
"0500000US05085","Lonoke County, Arkansas","165","77","57","67","7","13","0","30","0","30","0","30","0","30","8","14","0","30","4","8","0","30","11","14","41","30","20","24","0","30","6","11","11","21",
"0500000US05087","Madison County, Arkansas","36","43","0","20","0","20","3","5","0","20","0","20","3","5","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","30","42","0","20",
"0500000US05089","Marion County, Arkansas","42","27","4","9","0","20","0","20","0","20","0","20","0","20","19","24","15","17","0","20","4","7","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05091","Miller County, Arkansas","48","45","16","26","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","8","14","0","27","0","27","0","27","0","27","24","39",
"0500000US05093","Mississippi County, Arkansas","66","42","0","27","0","27","0","27","19","27","0","27","0","27","0","27","0","27","0","27","5","9","0","27","0","27","24","34","0","27","9","12","9","16",
"0500000US05095","Monroe County, Arkansas","16","21","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","12","21","0","18","4","7","0","18","0","18","0","18","0","18",
"0500000US05097","Montgomery County, Arkansas","28","25","0","18","9","14","0","18","19","23","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US05099","Nevada County, Arkansas","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US05101","Newton County, Arkansas","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US05103","Ouachita County, Arkansas","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US05105","Perry County, Arkansas","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05107","Phillips County, Arkansas","47","43","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","31","42","0","20","0","20","16","25","0","20",
"0500000US05109","Pike County, Arkansas","4","8","0","20","0","20","0","20","0","20","4","8","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05111","Poinsett County, Arkansas","1","4","0","24","0","24","0","24","1","4","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US05113","Polk County, Arkansas","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05115","Pope County, Arkansas","156","91","3","8","0","30","0","30","0","30","0","30","0","30","42","62","0","30","0","30","0","30","0","30","3","17","29","37","48","65","31","43","0","30",
"0500000US05117","Prairie County, Arkansas","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US05119","Pulaski County, Arkansas","3420","287","146","105","0","30","53","42","153","120","210","145","119","93","201","158","83","90","218","159","149","70","373","202","272","126","246","93","320","110","398","167","479","130",
"0500000US05121","Randolph County, Arkansas","10","15","10","15","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05123","St. Francis County, Arkansas","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US05125","Saline County, Arkansas","652","254","0","30","0","30","0","30","0","30","0","30","22","35","130","151","0","30","0","30","65","83","97","102","42","53","0","30","235","199","23","36","38","62",
"0500000US05127","Scott County, Arkansas","56","39","0","18","0","18","0","18","0","18","0","18","0","18","27","31","0","18","0","18","10","15","9","15","10","17","0","18","0","18","0","18","0","18",
"0500000US05129","Searcy County, Arkansas","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US05131","Sebastian County, Arkansas","2094","270","187","105","133","113","32","32","79","75","0","30","74","52","114","79","55","50","109","86","133","82","208","105","357","144","299","158","39","47","103","84","172","92",
"0500000US05133","Sevier County, Arkansas","31","47","0","20","2","5","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","29","47",
"0500000US05135","Sharp County, Arkansas","22","12","0","20","0","20","6","9","0","20","0","20","0","20","0","20","0","20","0","20","0","20","4","7","0","20","12","11","0","20","0","20","0","20",
"0500000US05137","Stone County, Arkansas","24","31","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","24","31","0","20",
"0500000US05139","Union County, Arkansas","109","54","0","27","0","27","0","27","18","24","0","27","4","7","0","27","19","28","0","27","0","27","53","62","0","27","15","27","0","27","0","27","0","27",
"0500000US05141","Van Buren County, Arkansas","5","9","0","20","5","9","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05143","Washington County, Arkansas","1986","247","80","51","104","83","9","15","136","89","63","86","104","83","50","48","42","46","158","128","237","119","131","79","240","113","174","83","192","160","110","78","156","75",
"0500000US05145","White County, Arkansas","171","78","0","30","0","30","3","5","12","21","0","30","13","23","0","30","0","30","0","30","0","30","64","60","0","30","24","34","0","30","16","34","39","59",
"0500000US05147","Woodruff County, Arkansas","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US05149","Yell County, Arkansas","80","26","12","18","0","24","0","24","7","11","10","16","0","24","0","24","0","24","0","24","0","24","0","24","10","12","2","5","8","12","0","24","31","37",
"0500000US06001","Alameda County, California","179310","1708","7533","810","4528","508","2700","383","3504","460","2637","492","2578","351","3150","492","2292","313","2507","376","4518","520","7443","545","13292","849","13849","893","12536","803","22394","1124","73849","1427",
"0500000US06003","Alpine County, California","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"0500000US06005","Amador County, California","84","47","26","29","0","29","0","29","0","29","0","29","4","7","0","29","0","29","0","29","1","2","0","29","0","29","15","19","4","7","0","29","34","36",
"0500000US06007","Butte County, California","2795","261","185","80","157","103","107","63","139","72","67","45","46","34","51","42","188","112","103","49","249","109","198","87","206","90","333","122","272","116","223","80","271","92",
"0500000US06009","Calaveras County, California","323","124","94","110","11","20","8","19","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","145","117","41","57","2","4","22","24",
"0500000US06011","Colusa County, California","39","59","0","25","0","25","0","25","0","25","0","25","26","57","0","25","0","25","0","25","1","4","1","4","0","25","0","25","0","25","0","25","11","18",
"0500000US06013","Contra Costa County, California","71048","1255","2646","450","1126","278","1032","276","952","175","773","256","841","219","1067","221","1013","262","1027","239","2300","448","4169","473","5302","650","6296","610","5755","518","9983","671","26766","1035",
"0500000US06015","Del Norte County, California","218","73","21","35","0","25","0","25","0","25","0","25","5","12","1","11","0","25","0","25","0","25","38","44","35","34","12","20","0","25","96","73","10","37",
"0500000US06017","El Dorado County, California","3282","278","154","97","20","33","98","88","138","125","9","15","69","54","0","32","0","32","63","72","150","99","89","54","165","95","447","173","417","131","419","149","1044","187",
"0500000US06019","Fresno County, California","30865","812","1812","307","1274","320","594","159","907","243","693","191","709","237","1069","237","785","189","1095","324","1594","239","2604","376","3929","548","3084","470","2820","470","2849","383","5047","627",
"0500000US06021","Glenn County, California","422","197","19","32","0","25","0","25","0","25","0","25","0","25","0","25","109","166","0","25","4","7","112","98","17","24","159","193","2","4","0","25","0","25",
"0500000US06023","Humboldt County, California","982","150","51","65","39","52","21","25","105","48","94","67","98","74","66","58","35","32","28","31","1","3","102","63","102","59","73","56","5","11","62","59","100","62",
"0500000US06025","Imperial County, California","742","106","21","26","6","10","18","29","0","32","0","32","16","19","0","32","13","16","24","32","78","57","8","13","99","66","216","120","30","36","101","76","112","68",
"0500000US06027","Inyo County, California","97","63","9","19","0","21","0","21","1","3","19","27","7","12","2","4","0","21","1","5","20","23","5","10","8","11","6","12","5","10","8","15","6","11",
"0500000US06029","Kern County, California","12885","502","391","102","229","121","272","147","193","112","302","124","235","106","418","149","590","235","429","202","646","199","932","223","1735","296","1153","274","794","224","2092","313","2474","353",
"0500000US06031","Kings County, California","1702","218","36","24","31","38","53","45","64","64","54","59","72","62","71","60","0","32","44","50","84","65","198","97","240","120","255","102","122","77","203","86","175","83",
"0500000US06033","Lake County, California","348","132","48","57","0","32","29","52","78","77","0","32","19","22","31","48","0","32","0","32","7","15","39","48","24","27","29","38","0","32","10","16","34","33",
"0500000US06035","Lassen County, California","77","56","0","29","0","29","0","29","8","13","0","29","0","29","0","29","10","15","0","29","4","8","15","21","28","40","6","12","3","4","0","29","3","7",
"0500000US06037","Los Angeles County, California","531473","3859","31252","1130","20514","1182","12868","994","16363","991","13247","737","11925","797","13532","871","12883","980","11983","742","24060","1249","37365","1358","55440","1754","52819","1905","42825","1433","63755","1805","110642","2222",
"0500000US06039","Madera County, California","1124","227","131","62","33","29","139","101","0","32","44","61","0","32","71","100","15","24","14","25","77","68","14","23","76","59","205","155","61","53","75","58","169","95",
"0500000US06041","Marin County, California","5917","392","230","116","226","103","22","36","50","44","56","39","130","69","35","29","152","103","36","44","275","134","428","178","464","170","443","138","339","126","587","179","2444","314",
