"GEO_ID","NAME","B19001C_001E","B19001C_001M","B19001C_002E","B19001C_002M","B19001C_003E","B19001C_003M","B19001C_004E","B19001C_004M","B19001C_005E","B19001C_005M","B19001C_006E","B19001C_006M","B19001C_007E","B19001C_007M","B19001C_008E","B19001C_008M","B19001C_009E","B19001C_009M","B19001C_010E","B19001C_010M","B19001C_011E","B19001C_011M","B19001C_012E","B19001C_012M","B19001C_013E","B19001C_013M","B19001C_014E","B19001C_014M","B19001C_015E","B19001C_015M","B19001C_016E","B19001C_016M","B19001C_017E","B19001C_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"0500000US05065","Izard County, Arkansas","36","30","0","20","13","13","0","20","0","20","9","14","1","3","11","24","0","20","0","20","0","20","2","5","0","20","0","20","0","20","0","20","0","20",
"0500000US05067","Jackson County, Arkansas","7","9","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","7","9","0","20","0","20","0","20","0","20",
"0500000US05069","Jefferson County, Arkansas","10","15","0","30","0","30","0","30","0","30","0","30","0","30","0","30","2","5","0","30","0","30","0","30","8","14","0","30","0","30","0","30","0","30",
"0500000US05071","Johnson County, Arkansas","32","30","0","24","5","11","0","24","0","24","0","24","0","24","0","24","0","24","13","21","0","24","10","14","0","24","0","24","0","24","4","10","0","24",
"0500000US05073","Lafayette County, Arkansas","3","6","0","18","0","18","0","18","1","2","0","18","0","18","0","18","0","18","0","18","2","6","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US05075","Lawrence County, Arkansas","4","8","3","8","0","20","0","20","0","20","0","20","0","20","1","2","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05077","Lee County, Arkansas","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US05079","Lincoln County, Arkansas","7","12","0","20","0","20","0","20","0","20","7","12","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05081","Little River County, Arkansas","37","22","0","20","0","20","11","14","0","20","0","20","0","20","0","20","0","20","3","5","9","14","3","5","0","20","0","20","9","14","2","5","0","20",
"0500000US05083","Logan County, Arkansas","11","9","0","24","0","24","0","24","0","24","0","24","0","24","2","4","0","24","0","24","0","24","1","2","5","5","0","24","3","6","0","24","0","24",
"0500000US05085","Lonoke County, Arkansas","50","44","0","30","0","30","0","30","0","30","0","30","0","30","7","13","0","30","3","5","6","13","0","30","0","30","30","39","0","30","0","30","4","8",
"0500000US05087","Madison County, Arkansas","72","71","7","11","0","20","0","20","0","20","0","20","0","20","6","11","48","66","0","20","6","10","0","20","5","9","0","20","0","20","0","20","0","20",
"0500000US05089","Marion County, Arkansas","48","48","1","3","0","20","0","20","0","20","0","20","7","15","32","44","0","20","0","20","0","20","0","20","8","12","0","20","0","20","0","20","0","20",
"0500000US05091","Miller County, Arkansas","127","57","9","13","0","27","0","27","0","27","4","10","3","4","0","27","0","27","0","27","33","35","0","27","9","16","0","27","0","27","0","27","69","54",
"0500000US05093","Mississippi County, Arkansas","19","26","0","27","0","27","0","27","0","27","1","2","1","3","0","27","0","27","0","27","0","27","0","27","0","27","0","27","17","25","0","27","0","27",
"0500000US05095","Monroe County, Arkansas","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US05097","Montgomery County, Arkansas","71","61","0","18","0","18","56","57","0","18","0","18","0","18","0","18","0","18","0","18","7","12","8","13","0","18","0","18","0","18","0","18","0","18",
"0500000US05099","Nevada County, Arkansas","1","3","0","18","0","18","0","18","0","18","1","3","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US05101","Newton County, Arkansas","22","21","2","4","0","18","0","18","0","18","0","18","0","18","10","16","4","8","0","18","6","10","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US05103","Ouachita County, Arkansas","29","23","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","19","23","0","24","0","24","0","24","0","24","2","3","0","24","8","13",
"0500000US05105","Perry County, Arkansas","1","2","0","20","0","20","0","20","0","20","0","20","1","2","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05107","Phillips County, Arkansas","3","5","0","20","0","20","0","20","0","20","0","20","3","5","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05109","Pike County, Arkansas","13","19","12","18","0","20","0","20","0","20","1","3","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05111","Poinsett County, Arkansas","44","38","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","32","33","0","24","0","24","0","24","0","24","0","24","0","24","12","20",
"0500000US05113","Polk County, Arkansas","39","35","0","20","18","27","10","14","0","20","1","2","0","20","10","16","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05115","Pope County, Arkansas","73","50","1","4","0","30","19","33","0","30","0","30","0","30","21","26","6","10","0","30","0","30","0","30","0","30","1","2","0","30","25","23","0","30",
"0500000US05117","Prairie County, Arkansas","4","8","0","18","0","18","0","18","0","18","0","18","4","8","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US05119","Pulaski County, Arkansas","501","137","14","18","10","14","9","14","6","10","93","64","30","37","6","9","41","52","0","30","22","20","69","61","68","41","6","12","7","12","41","36","79","63",
"0500000US05121","Randolph County, Arkansas","19","22","0","20","0","20","0","20","0","20","0","20","0","20","0","20","8","14","0","20","5","9","6","11","0","20","0","20","0","20","0","20","0","20",
"0500000US05123","St. Francis County, Arkansas","3","5","3","5","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US05125","Saline County, Arkansas","84","61","0","30","0","30","3","7","12","19","0","30","0","30","0","30","0","30","0","30","8","12","16","19","36","50","0","30","3","8","0","30","6","9",
"0500000US05127","Scott County, Arkansas","22","23","8","13","7","11","0","18","0","18","0","18","0","18","0","18","1","4","5","9","0","18","0","18","0","18","0","18","0","18","1","2","0","18",
"0500000US05129","Searcy County, Arkansas","58","30","2","7","5","9","15","20","0","18","0","18","0","18","0","18","0","18","3","5","13","21","4","8","0","18","0","18","0","18","16","17","0","18",
"0500000US05131","Sebastian County, Arkansas","410","118","0","30","35","33","59","64","13","15","76","51","2","4","9","15","44","50","12","14","31","25","32","28","14","14","16","17","50","45","11","18","6","7",
"0500000US05133","Sevier County, Arkansas","82","48","0","20","0","20","2","4","2","5","22","35","4","9","0","20","0","20","4","7","9","15","0","20","8","13","31","36","0","20","0","20","0","20",
"0500000US05135","Sharp County, Arkansas","6","7","0","20","0","20","0","20","0","20","0","20","0","20","1","2","0","20","0","20","0","20","0","20","5","7","0","20","0","20","0","20","0","20",
"0500000US05137","Stone County, Arkansas","71","35","0","20","0","20","13","19","3","6","9","14","6","10","7","11","6","10","9","16","18","25","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05139","Union County, Arkansas","41","45","0","27","10","16","3","5","0","27","0","27","0","27","0","27","0","27","0","27","19","31","0","27","0","27","9","20","0","27","0","27","0","27",
"0500000US05141","Van Buren County, Arkansas","69","64","0","20","0","20","1","3","0","20","0","20","0","20","0","20","0","20","0","20","60","63","7","10","1","3","0","20","0","20","0","20","0","20",
"0500000US05143","Washington County, Arkansas","905","193","23","30","47","62","8","11","16","20","14","18","58","48","79","53","92","77","16","20","28","29","144","113","99","72","84","60","20","23","122","101","55","47",
"0500000US05145","White County, Arkansas","74","57","2","6","1","2","48","54","6","9","0","30","0","30","0","30","12","16","2","4","0","30","3","7","0","30","0","30","0","30","0","30","0","30",
"0500000US05147","Woodruff County, Arkansas","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US05149","Yell County, Arkansas","41","28","17","19","0","24","0","24","0","24","2","5","0","24","0","24","1","4","0","24","3","6","10","11","0","24","0","24","0","24","8","13","0","24",
"0500000US06001","Alameda County, California","4965","507","150","94","180","108","100","53","278","167","147","120","128","68","98","56","134","91","63","48","342","95","327","118","529","181","640","217","459","135","757","234","633","209",
"0500000US06003","Alpine County, California","87","28","2","3","6","7","3","5","0","14","4","6","4","5","1","3","2","5","0","14","14","15","22","16","9","9","8","12","4","5","7","8","1","2",
"0500000US06005","Amador County, California","102","52","3","5","0","29","0","29","0","29","0","29","5","9","2","4","7","13","0","29","0","29","11","18","30","21","11","16","4","5","4","7","25","38",
"0500000US06007","Butte County, California","1035","186","55","42","58","59","19","17","3","4","28","24","24","27","21","37","77","60","44","39","97","86","108","74","214","80","12","9","83","65","109","78","83","76",
"0500000US06009","Calaveras County, California","206","106","0","29","43","50","0","29","25","30","0","29","0","29","0","29","0","29","0","29","0","29","0","29","59","64","22","27","0","29","57","66","0","29",
"0500000US06011","Colusa County, California","142","65","6","8","0","25","2","3","0","25","47","45","0","25","0","25","0","25","0","25","0","25","8","14","11","13","29","36","0","25","25","27","14","22",
"0500000US06013","Contra Costa County, California","3158","453","153","80","49","74","20","23","49","55","46","46","9","14","81","58","63","53","152","97","348","178","202","103","411","160","265","119","365","192","469","154","476","172",
"0500000US06015","Del Norte County, California","608","128","16","21","36","30","53","42","42","30","8","7","40","36","37","50","28","23","42","34","44","27","21","18","155","91","36","33","37","22","9","12","4","6",
"0500000US06017","El Dorado County, California","470","145","47","73","6","11","20","31","11","16","0","32","18","20","29","39","1","3","4","7","0","32","13","15","77","55","42","29","46","52","87","75","69","52",
"0500000US06019","Fresno County, California","4078","431","318","146","201","117","166","98","135","69","212","115","108","71","254","127","183","93","157","88","201","103","539","194","571","142","383","131","256","106","262","117","132","66",
"0500000US06021","Glenn County, California","189","107","1","2","4","6","10","12","30","31","2","5","1","2","1","3","0","25","44","65","0","25","7","10","1","2","61","76","5","7","9","20","13","13",
"0500000US06023","Humboldt County, California","1628","236","206","119","61","32","104","59","117","66","71","44","57","29","82","59","22","24","86","50","76","36","214","102","151","55","197","84","31","17","59","39","94","63",
"0500000US06025","Imperial County, California","882","148","78","46","35","30","82","81","52","40","24","27","24","19","11","12","25","29","64","41","50","33","67","52","169","93","48","39","107","78","24","25","22","23",
"0500000US06027","Inyo County, California","764","105","66","27","99","50","55","32","23","18","25","17","31","22","90","53","24","17","16","13","44","23","64","32","87","39","46","28","25","22","49","33","20","17",
"0500000US06029","Kern County, California","3602","423","228","100","224","97","234","143","87","72","129","61","211","126","88","47","140","68","266","122","182","95","259","115","333","144","459","183","123","69","394","139","245","154",
"0500000US06031","Kings County, California","759","184","59","44","30","46","83","73","11","13","90","83","44","28","57","44","16","23","0","32","24","34","83","61","106","80","77","66","26","25","35","29","18","15",
"0500000US06033","Lake County, California","593","183","105","48","11","18","53","75","36","54","9","14","82","72","17","28","0","32","13","20","38","39","4","6","65","59","70","83","3","5","16","21","71","68",
"0500000US06035","Lassen County, California","234","75","1","3","10","13","36","32","3","7","5","6","6","7","52","55","1","3","31","35","5","5","14","22","7","9","25","22","27","34","11","12","0","29",
"0500000US06037","Los Angeles County, California","38240","1462","2031","336","1313","246","1003","255","1379","233","1484","270","1029","218","1256","225","921","220","1412","312","2372","386","4009","518","5463","536","4120","455","3262","419","3470","393","3716","372",
"0500000US06039","Madera County, California","832","210","57","43","2","3","38","44","43","52","9","12","12","18","26","29","30","31","4","6","53","43","166","104","134","69","51","37","30","35","96","87","81","74",
"0500000US06041","Marin County, California","334","149","0","32","19","36","0","32","38","60","0","32","0","32","25","42","50","80","33","52","0","32","11","23","46","53","28","38","43","49","13","20","28","26",
"0500000US06043","Mariposa County, California","154","57","0","21","0","21","8","13","0","21","0","21","37","33","0","21","0","21","0","21","31","34","0","21","26","29","10","13","0","21","29","40","13","17",
