"GEO_ID","NAME","B01001E_001E","B01001E_001M","B01001E_002E","B01001E_002M","B01001E_003E","B01001E_003M","B01001E_004E","B01001E_004M","B01001E_005E","B01001E_005M","B01001E_006E","B01001E_006M","B01001E_007E","B01001E_007M","B01001E_008E","B01001E_008M","B01001E_009E","B01001E_009M","B01001E_010E","B01001E_010M","B01001E_011E","B01001E_011M","B01001E_012E","B01001E_012M","B01001E_013E","B01001E_013M","B01001E_014E","B01001E_014M","B01001E_015E","B01001E_015M","B01001E_016E","B01001E_016M","B01001E_017E","B01001E_017M","B01001E_018E","B01001E_018M","B01001E_019E","B01001E_019M","B01001E_020E","B01001E_020M","B01001E_021E","B01001E_021M","B01001E_022E","B01001E_022M","B01001E_023E","B01001E_023M","B01001E_024E","B01001E_024M","B01001E_025E","B01001E_025M","B01001E_026E","B01001E_026M","B01001E_027E","B01001E_027M","B01001E_028E","B01001E_028M","B01001E_029E","B01001E_029M","B01001E_030E","B01001E_030M","B01001E_031E","B01001E_031M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Male:","Margin of Error!!Total:!!Male:","Estimate!!Total:!!Male:!!Under 5 years","Margin of Error!!Total:!!Male:!!Under 5 years","Estimate!!Total:!!Male:!!5 to 9 years","Margin of Error!!Total:!!Male:!!5 to 9 years","Estimate!!Total:!!Male:!!10 to 14 years","Margin of Error!!Total:!!Male:!!10 to 14 years","Estimate!!Total:!!Male:!!15 to 17 years","Margin of Error!!Total:!!Male:!!15 to 17 years","Estimate!!Total:!!Male:!!18 and 19 years","Margin of Error!!Total:!!Male:!!18 and 19 years","Estimate!!Total:!!Male:!!20 to 24 years","Margin of Error!!Total:!!Male:!!20 to 24 years","Estimate!!Total:!!Male:!!25 to 29 years","Margin of Error!!Total:!!Male:!!25 to 29 years","Estimate!!Total:!!Male:!!30 to 34 years","Margin of Error!!Total:!!Male:!!30 to 34 years","Estimate!!Total:!!Male:!!35 to 44 years","Margin of Error!!Total:!!Male:!!35 to 44 years","Estimate!!Total:!!Male:!!45 to 54 years","Margin of Error!!Total:!!Male:!!45 to 54 years","Estimate!!Total:!!Male:!!55 to 64 years","Margin of Error!!Total:!!Male:!!55 to 64 years","Estimate!!Total:!!Male:!!65 to 74 years","Margin of Error!!Total:!!Male:!!65 to 74 years","Estimate!!Total:!!Male:!!75 to 84 years","Margin of Error!!Total:!!Male:!!75 to 84 years","Estimate!!Total:!!Male:!!85 years and over","Margin of Error!!Total:!!Male:!!85 years and over","Estimate!!Total:!!Female:","Margin of Error!!Total:!!Female:","Estimate!!Total:!!Female:!!Under 5 years","Margin of Error!!Total:!!Female:!!Under 5 years","Estimate!!Total:!!Female:!!5 to 9 years","Margin of Error!!Total:!!Female:!!5 to 9 years","Estimate!!Total:!!Female:!!10 to 14 years","Margin of Error!!Total:!!Female:!!10 to 14 years","Estimate!!Total:!!Female:!!15 to 17 years","Margin of Error!!Total:!!Female:!!15 to 17 years","Estimate!!Total:!!Female:!!18 and 19 years","Margin of Error!!Total:!!Female:!!18 and 19 years","Estimate!!Total:!!Female:!!20 to 24 years","Margin of Error!!Total:!!Female:!!20 to 24 years","Estimate!!Total:!!Female:!!25 to 29 years","Margin of Error!!Total:!!Female:!!25 to 29 years","Estimate!!Total:!!Female:!!30 to 34 years","Margin of Error!!Total:!!Female:!!30 to 34 years","Estimate!!Total:!!Female:!!35 to 44 years","Margin of Error!!Total:!!Female:!!35 to 44 years","Estimate!!Total:!!Female:!!45 to 54 years","Margin of Error!!Total:!!Female:!!45 to 54 years","Estimate!!Total:!!Female:!!55 to 64 years","Margin of Error!!Total:!!Female:!!55 to 64 years","Estimate!!Total:!!Female:!!65 to 74 years","Margin of Error!!Total:!!Female:!!65 to 74 years","Estimate!!Total:!!Female:!!75 to 84 years","Margin of Error!!Total:!!Female:!!75 to 84 years","Estimate!!Total:!!Female:!!85 years and over","Margin of Error!!Total:!!Female:!!85 years and over",
"0500000US02150","Kodiak Island Borough, Alaska","8","11","3","6","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","3","6","0","16","0","16","0","16","0","16","0","16","5","8","0","16","0","16","0","16","0","16","0","16","0","16","5","8","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US02158","Kusilvak Census Area, Alaska","12","11","7","8","0","15","0","15","0","15","0","15","0","15","0","15","0","15","7","8","0","15","0","15","0","15","0","15","0","15","0","15","5","8","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","2","4","0","15","3","5","0","15","0","15","0","15",
"0500000US02164","Lake and Peninsula Borough, Alaska","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US02170","Matanuska-Susitna Borough, Alaska","439","107","232","75","8","10","14","14","39","32","0","24","26","21","63","50","16","24","17","22","31","33","12","10","3","6","0","24","3","4","0","24","207","54","0","24","10","11","18","20","10","9","8","10","7","10","1","3","16","21","59","41","28","29","16","14","0","24","34","38","0","24",
"0500000US02180","Nome Census Area, Alaska","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US02185","North Slope Borough, Alaska","209","7","115","37","12","10","0","16","2","4","6","6","2","3","2","3","12","11","0","16","12","11","60","53","7","7","0","16","0","16","0","16","94","36","12","11","5","7","3","4","6","7","0","16","28","40","12","11","4","7","6","9","18","14","0","16","0","16","0","16","0","16",
"0500000US02188","Northwest Arctic Borough, Alaska","21","19","15","14","5","6","0","15","0","15","0","15","0","15","1","4","9","12","0","15","0","15","0","15","0","15","0","15","0","15","0","15","6","7","0","15","3","4","0","15","0","15","0","15","3","4","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US02195","Petersburg Borough, Alaska","23","16","7","9","0","10","0","10","0","10","0","10","0","10","0","10","0","10","3","5","4","8","0","10","0","10","0","10","0","10","0","10","16","13","0","10","0","10","0","10","0","10","7","7","4","5","0","10","0","10","3","5","2","6","0","10","0","10","0","10","0","10",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","39","10","18","8","3","4","3","5","0","15","2","3","0","15","0","15","0","15","0","15","4","6","0","15","0","15","4","4","0","15","2","4","21","9","0","15","0","15","3","3","3","3","0","15","4","3","0","15","3","4","0","15","3","3","0","15","0","15","5","7","0","15",
"0500000US02220","Sitka City and Borough, Alaska","74","72","51","50","0","15","0","15","0","15","13","17","26","29","0","15","5","10","0","15","0","15","0","15","7","21","0","15","0","15","0","15","23","26","0","15","0","15","0","15","0","15","0","15","0","15","4","7","0","15","0","15","19","23","0","15","0","15","0","15","0","15",
"0500000US02230","Skagway Municipality, Alaska","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","15","23","6","15","0","15","0","15","0","15","6","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","9","12","0","15","0","15","0","15","0","15","0","15","3","8","0","15","6","10","0","15","0","15","0","15","0","15","0","15","0","15",
"0500000US02275","Wrangell City and Borough, Alaska","26","16","22","13","14","10","0","10","0","10","0","10","0","10","0","10","0","10","4","5","4","5","0","10","0","10","0","10","0","10","0","10","4","4","4","4","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10","0","10",
"0500000US02282","Yakutat City and Borough, Alaska","9","7","2","3","0","10","0","10","0","10","0","10","0","10","0","10","2","3","0","10","0","10","0","10","0","10","0","10","0","10","0","10","7","6","0","10","0","10","0","10","0","10","0","10","1","2","3","4","0","10","0","10","0","10","0","10","3","4","0","10","0","10",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","6","17","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","6","17","0","15","0","15","0","15","0","15","0","15","0","15","4","17","0","15","0","15","2","2","0","15","0","15","0","15","0","15",
"0500000US04001","Apache County, Arizona","74","33","50","12","0","33","0","33","6","7","5","6","0","33","0","33","17","22","8","13","0","33","0","33","10","13","4","6","0","33","0","33","24","12","0","33","0","33","7","8","0","33","0","33","0","33","0","33","0","33","5","6","0","33","12","12","0","33","0","33","0","33",
"0500000US04003","Cochise County, Arizona","312","251","155","107","0","33","0","33","0","33","1","3","0","33","10","16","113","93","0","33","16","27","9","20","6","14","0","33","0","33","0","33","157","176","0","33","0","33","0","33","0","33","0","33","31","38","112","119","0","33","0","33","0","33","14","28","0","33","0","33","0","33",
"0500000US04005","Coconino County, Arizona","194","100","142","79","0","33","21","29","0","33","0","33","9","19","27","34","5","10","16","22","6","9","53","62","0","33","5","7","0","33","0","33","52","62","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","26","38","11","17","15","23","0","33","0","33","0","33",
"0500000US04007","Gila County, Arizona","33","39","9","20","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","9","20","0","33","0","33","0","33","0","33","24","34","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","24","34","0","33","0","33","0","33","0","33",
"0500000US04009","Graham County, Arizona","291","212","190","132","0","30","33","28","85","65","0","30","0","30","47","42","0","30","0","30","11","25","14","20","0","30","0","30","0","30","0","30","101","112","26","39","47","46","7","12","0","30","0","30","0","30","0","30","21","32","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US04011","Greenlee County, Arizona","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US04012","La Paz County, Arizona","2","4","1","3","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","1","3","0","22","0","22","1","3","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","1","3","0","22","0","22",
"0500000US04013","Maricopa County, Arizona","9276","702","5004","491","352","154","316","189","283","107","197","61","17","25","561","89","498","112","458","109","805","171","621","85","536","65","238","77","90","61","32","30","4272","375","297","88","276","136","173","94","161","73","169","116","249","107","496","152","435","113","576","156","573","140","447","64","339","73","59","46","22","25",
"0500000US04015","Mohave County, Arizona","401","126","257","105","0","33","33","22","0","33","1","3","0","33","5","11","0","33","79","72","11","25","10","24","94","87","24","31","0","33","0","33","144","89","0","33","67","44","9","19","0","33","0","33","0","33","0","33","0","33","0","33","0","33","36","60","29","34","3","5","0","33",
"0500000US04017","Navajo County, Arizona","179","69","115","42","0","33","18","22","18","22","0","33","0","33","0","33","0","33","13","18","25","30","41","42","0","33","0","33","0","33","0","33","64","45","0","33","20","25","0","33","0","33","0","33","0","33","0","33","0","33","0","33","36","27","0","33","4","8","4","9","0","33",
"0500000US04019","Pima County, Arizona","1624","295","817","196","161","42","2","5","54","28","13","23","0","33","60","62","184","160","19","26","81","83","84","73","128","66","29","31","2","4","0","33","807","167","27","33","60","74","112","89","0","33","40","43","24","27","25","29","24","37","91","71","202","108","81","62","87","62","16","20","18","35",
"0500000US04021","Pinal County, Arizona","1612","173","1164","146","58","32","25","25","16","27","6","4","60","66","21","29","83","56","256","90","358","126","154","98","69","41","58","36","0","33","0","33","448","86","2","6","11","6","64","33","14","21","17","27","0","33","50","29","65","39","52","41","51","32","13","23","104","52","5","8","0","33",
"0500000US04023","Santa Cruz County, Arizona","91","128","29","48","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","29","48","0","30","0","30","62","82","0","30","20","28","42","55","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US04025","Yavapai County, Arizona","216","93","81","40","16","20","0","33","0","33","0","33","35","31","0","33","6","11","5","11","5","9","0","33","8","15","0","33","6","10","0","33","135","75","27","22","6","11","0","33","0","33","18","26","0","33","0","33","31","35","6","10","20","29","0","33","27","41","0","33","0","33",
"0500000US04027","Yuma County, Arizona","129","67","48","45","0","33","0","33","0","33","0","33","0","33","22","37","19","25","0","33","0","33","0","33","0","33","7","11","0","33","0","33","81","58","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","0","33","13","20","32","47","31","35","5","9","0","33",
"0500000US05001","Arkansas County, Arkansas","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05003","Ashley County, Arkansas","50","69","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","50","69","0","20","0","20","0","20","50","69","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05005","Baxter County, Arkansas","19","24","13","18","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","5","13","8","11","0","27","0","27","0","27","0","27","6","10","6","10","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US05007","Benton County, Arkansas","2030","148","1115","151","224","98","124","83","74","52","60","35","7","14","92","48","69","57","54","71","242","99","67","80","62","45","40","52","0","30","0","30","915","110","76","77","72","38","141","40","58","38","52","39","112","43","29","38","92","57","138","66","108","69","23","23","14","20","0","30","0","30",
"0500000US05009","Boone County, Arkansas","38","57","15","22","0","27","0","27","0","27","0","27","0","27","0","27","0","27","13","22","2","4","0","27","0","27","0","27","0","27","0","27","23","38","0","27","12","20","0","27","0","27","0","27","0","27","0","27","11","19","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US05011","Bradley County, Arkansas","31","50","16","24","0","20","15","23","0","20","0","20","0","20","0","20","0","20","0","20","0","20","1","8","0","20","0","20","0","20","0","20","15","28","0","20","15","28","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05013","Calhoun County, Arkansas","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US05015","Carroll County, Arkansas","354","23","236","30","0","24","50","32","71","13","0","24","27","40","0","24","0","24","11","27","77","18","0","24","0","24","0","24","0","24","0","24","118","33","0","24","50","32","0","24","0","24","0","24","0","24","0","24","0","24","68","14","0","24","0","24","0","24","0","24","0","24",
"0500000US05017","Chicot County, Arkansas","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US05019","Clark County, Arkansas","41","50","4","8","0","24","0","24","0","24","0","24","0","24","4","8","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","37","49","0","24","0","24","0","24","0","24","37","49","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US05021","Clay County, Arkansas","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US05023","Cleburne County, Arkansas","9","15","9","15","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","9","15","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US05025","Cleveland County, Arkansas","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US05027","Columbia County, Arkansas","11","18","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","11","18","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","11","18","0","24","0","24","0","24",
